"OBJECTID","Join_Count","Survey_to_Reef_Dist","TARGET_FID","SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal","OBJECTID_1","Source_1","Zone_","GeoForm","GeoformDet","GeoformD_1","BioCover","BioCoverDe","PercentBio","PercentCor","CMECS_Geo","CMECS_Bio","ClassLv0","ClassLv1","ClassLv2","ClassLv3","ClassLv4","Shape_Leng","POLY_AREA","PERIMETER","PA_Ratio","NEAR_FID","NEAR_DIST","Patch_ID","Coral_Reef_and_Hardbottom","Not_Classified","Seagrass","Unconsolidated_Sediment","Reef_Dist"
268,1,0.838606686381977,546,"HAE SCIU","SUBADULT",1,"PRESENCE",4.5,"REEF VISUAL CENSUS",203566.8494,40703.00023,4,4805.803223,-8.724730492,0.091499954,1.259978533,-0.197429657,-0.123396412,-9,-8,1.000012994,30.52109909,6.112983227,35.77669907,23.77336121,6.899650574,36.04982758,546,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Unknown",NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",1858.89420271,72122.0521835011,1859.23313832706,0.0257789827388242,258,4.45793716307108,257,75795.9458353552,0,453000.165733407,256599.528311157,1518.85827636719
269,1,0,547,"HAE SCIU","SUBADULT",1,"PRESENCE",4.5,"REEF VISUAL CENSUS",203533.4608,40690.80787,1,4803.376465,-8.293495178,0.090348855,1.250820518,-0.094276428,0.020871421,-9,-8,1.000018716,30.52105904,6.113053799,35.77852631,23.77206802,6.899813652,36.04973984,547,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Unknown",NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",1858.89420271,72122.0521835011,1859.23313832706,0.0257789827388242,258,4.45793716307108,257,76903.0787703364,0,456564.350818626,251928.978443173,1533.79724121094
270,1,0,550,"HAE SCIU","SUBADULT",1,"PRESENCE",21.083,"REEF VISUAL CENSUS",256758.5657,74419.47201,1,5560.426758,-3.987602234,0.005419146,0.071855709,0.031140327,0.027545106,-9,-8,1.000000358,30.48169708,6.113571167,35.5242691,23.73078728,6.890825748,36.20277405,550,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",1656.58670193,113368.303211478,1651.54329025968,0.0145679457438723,1571,402.265446254937,1568,113368.303211408,0,668574.301762994,0,3735.12182617188
271,1,0,551,"HAE SCIU","SUBADULT",1,"PRESENCE",0.5,"REEF VISUAL CENSUS",162122.4083,26246.46503,1,6492.340332,-7.629589558,0.016463794,0.225790441,0.058923721,-0.002382913,-9,137,1.000001192,30.39865685,6.116534233,35.55831146,24.54759216,6.87101984,36.12672424,551,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",201.098929567,2862.91865814731,200.992364502725,0.0702054052184611,304,561.591000542472,952,17561.4358722532,0,301173.393692559,466661.198771058,1720
272,1,0,552,"HAE SCIU","SUBADULT",1,"PRESENCE",27.375,"REEF VISUAL CENSUS",160440.0135,25929.9206,1,6135,-8.063613892,0.030024623,0.419448763,-0.010971069,-0.007787706,-9,137,1.000000119,30.38812447,6.121555328,35.64153671,24.56038666,6.860797405,36.13796997,552,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1829.05930073,60265.2739500628,1829.35958446779,0.0303551193674758,948,6.95768642051633,946,89283.7220483234,0,558355.712069737,137756.604338101,1977.08154296875
273,1,0,553,"HAE SCIU","SUBADULT",1,"PRESENCE",10.5,"REEF VISUAL CENSUS",160443.1089,25949.84908,1,6115,-7.957599163,0.031704679,0.442676306,0.084825516,0.034142692,-9,137,1.000001788,30.38830185,6.121494293,35.63985062,24.56122971,6.861070156,36.13796997,553,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1829.05930073,60265.2739500628,1829.35958446779,0.0303551193674758,948,6.95768642051633,946,88884.0632810778,0,551857.099244219,144654.783738294,1995.01049804688
274,1,0,554,"HAE SCIU","SUBADULT",1,"PRESENCE",18.5,"REEF VISUAL CENSUS",160117.2668,25712.63669,1,6260,-8.388030052,0.053798553,0.752641737,-0.021270752,-0.02793093,-9,64,1.000000358,30.38528252,6.12276125,35.66677094,24.55379105,6.856886387,36.1389389,554,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1829.05930073,60265.2739500628,1829.35958446779,0.0303551193674758,948,6.95768642051633,946,89956.8722408991,0,560661.209626802,134778.104421355,1889.6298828125
275,1,0,555,"HAE SCIU","SUBADULT",1,"PRESENCE",23,"REEF VISUAL CENSUS",161061.314,26054.44293,1,6256.101563,-7.90349102,0.062724777,0.872015178,-0.073320389,-0.02560888,-9,137,1.000003338,30.39171028,6.119786263,35.61173248,24.55777359,6.864904881,36.13444138,555,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",400.948364984,9328.92440471859,401.026913536755,0.042987475955311,725,29.0534352882583,303,118494.903094523,0,316710.128661849,350191.300564545,1845.26916503906
276,1,0,557,"HAE SCIU","SUBADULT",1,"PRESENCE",0.5,"REEF VISUAL CENSUS",284629.7888,112548.0472,1,8464.068359,-8.788194656,0.199146718,2.607046843,1.243846893,0.388580054,605,137,1.000517368,30.44160652,6.106660366,35.51097488,23.59362221,6.903618336,35.97327805,557,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",339.255335816,4825.52118811051,339.147225726162,0.0702819887231621,2976,39.9709056688154,2992,275301.807753701,0,316727.433064696,193367.23555492,415.121948242188
277,1,0,558,"HAE SCIU","SUBADULT",1,"PRESENCE",0.5,"REEF VISUAL CENSUS",284617.7576,112540.2168,1,8464.068359,-8.872953415,0.146177188,2.019216776,0.427593231,-0.003084459,605,137,1.000058055,30.44159126,6.106719017,35.51097488,23.5931015,6.903557777,35.97443771,558,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",339.255335816,4825.52118811051,339.147225726162,0.0702819887231621,2976,39.9709056688154,2992,275676.560184483,0,316467.877591775,193251.588163119,422.192993164062
278,1,0,561,"HAE SCIU","SUBADULT",1,"PRESENCE",7.5,"REEF VISUAL CENSUS",160600.0372,25920.60702,1,6200.563477,-8.103848457,0.032638807,0.454523683,0.02363205,0.007822853,-9,137,1.000000238,30.38866043,6.121225357,35.63762283,24.55801773,6.861275673,36.13711548,561,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",675.760717121,18513.2613404399,675.7962498102,0.036503360341703,478,4.34488345401873,945,97303.7715561493,0,543891.962184483,144200.66340273,1900.80737304688
279,1,0,562,"HAE SCIU","SUBADULT",1,"PRESENCE",9.75,"REEF VISUAL CENSUS",160595.9322,25901.78897,1,6218.492188,-8.243069649,0.028583184,0.394558102,-0.112419128,-0.036092751,-9,64,1.000002384,30.38848686,6.121283531,35.63928604,24.55719376,6.861002922,36.13709641,562,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",675.760717121,18513.2613404399,675.7962498102,0.036503360341703,478,4.34488345401873,945,96358.9239826369,0,551839.586417309,137197.690385237,1882.87841796875
280,1,0,569,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",281342.0084,111535.182,1,6147.331543,-9.027405739,0.058653183,0.790856361,0.04826355,0.020803897,-9,-8,1.000014424,30.45166969,6.108729839,35.5182724,23.35327148,6.912669659,36.20892715,569,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",590.131088262,7423.39073130162,590.204329884115,0.0795060304983607,1807,13.5143016096361,1680,138904.177057254,0,641214.978549834,5277.01655342506,3128.99487304688
281,1,0,570,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",281347.062,111531.889,1,6154.402832,-9.120390892,0.066208981,0.924016356,0.145343781,0.101653405,-9,-81,1.000003815,30.45156097,6.108802319,35.51819229,23.35406685,6.912599087,36.20879364,570,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",590.131088262,7423.39073130162,590.204329884115,0.0795060304983607,1807,13.5143016096361,1680,138643.756398206,0,641475.204859857,5277.01655342506,3121.923828125
282,1,0,571,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286179.6246,124548.1131,1,4721.923828,-7.016906261,0.354547143,4.974874496,-0.459270477,-0.383767605,605,137,1.000077009,30.49230957,6.054267406,35.51097488,23.39752388,6.918128014,36.55677795,571,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",80.997905366,504.218007994047,80.9940583603144,0.160633014045922,5726,2.04965780068516,6984,105964.943960132,0,674435.531073049,4995.78888950369,1294.97473144531
283,1,7.98180701225451,572,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286183.4625,124576.942,3,4739.350098,-6.609715462,0.161799282,2.25164938,-0.40983963,-0.048201829,605,137,1.000052333,30.49218559,6.054293156,35.51097488,23.39774513,6.91801405,36.55814362,572,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",488.872748157,6728.62315749358,488.677434835356,0.0726266612644405,6984,2.04965780068516,5726,106865.768508634,0,671838.578280018,6691.76868582321,1277.54833984375
284,1,0,573,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286361.5527,124723.2174,1,4871.280273,-6.416962147,0.095726438,1.318007112,0.605897903,0.282545984,605,137,1.000052094,30.49300003,6.055851936,35.51097488,23.41586494,6.916302204,36.54967117,573,"Biscayne Bay NPS",NA,"Patch Reefs","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",138.513521154,966.294074946003,138.583847857889,0.143417880178592,7510,3.41961028417426,7380,140157.830449968,0,637495.964282677,7742.59945025514,1042.48742675781
285,1,0,574,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",287199.2821,125510.79,1,5384.051758,-7.644083977,0.130228311,1.789408207,-0.393520355,-0.0226076,-9,64,1.000043988,30.49509811,6.062893391,35.51097488,23.50609207,6.906609058,36.48793793,574,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",472.336547116,5137.11876074949,472.346474711034,0.0919477428320384,6452,3.22655223210619,6448,199507.509838732,0,521171.602453922,64717.2387244642,242.071075439453
286,1,0,575,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",287199.2821,125510.79,1,5384.051758,-7.644083977,0.130228311,1.789408207,-0.393520355,-0.0226076,-9,64,1.000043988,30.49509811,6.062893391,35.51097488,23.50609207,6.906609058,36.48793793,575,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",472.336547116,5137.11876074949,472.346474711034,0.0919477428320384,6452,3.22655223210619,6448,199507.509838732,0,521171.602453922,64717.2387244642,242.071075439453
287,1,0,576,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286311.7767,125892.7947,3,4336.650391,-6.285003662,0.040266648,0.534272969,-0.245676041,-0.08251112,-9,209,1.000011921,30.48477936,6.056142807,35.51097488,23.39743614,6.915548325,36.61227036,576,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",912.400307536,24187.1627163757,912.304085778869,0.0377185243460243,6474,2.58615029616408,6540,169677.20619818,0,613016.919271306,2701.81864441676,905
288,1,0,577,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286311.7767,125892.7947,3,4336.650391,-6.285003662,0.040266648,0.534272969,-0.245676041,-0.08251112,-9,209,1.000011921,30.48477936,6.056142807,35.51097488,23.39743614,6.915548325,36.61227036,577,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",912.400307536,24187.1627163757,912.304085778869,0.0377185243460243,6474,2.58615029616408,6540,169677.20619818,0,613016.919271305,2701.81864441676,905
289,1,1.21493091642636,579,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286595.861,128929.0605,3,3998.137207,-6.783873081,0.04413113,0.59426713,0.218278885,0.027297489,605,64,1.00001204,30.46060753,6.071101665,35.54143143,23.36736488,6.931851387,36.61671066,579,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",232.437072278,1701.71524456719,232.493662532157,0.136623129677191,7766,1.53760906491392,6604,94508.2201074123,0,677823.128369329,13064.6419393208,274.497467041016
290,1,0,581,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",286935.6002,131884.8358,1,3977.9646,-7.887898445,0.112493932,1.510187745,-0.541749954,-0.012279294,-9,64,1.000092387,30.42137146,6.089800835,35.53765106,23.33251953,6.950184822,36.53802872,581,"Biscayne Bay NPS",NA,"Patch Reefs","Aggregated Patch Reefs",NA,NA,NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",215.739250861,1781.00139182189,215.668122893928,0.121093741916343,6226,27.9733425291192,6228,64547.0549828011,0,720849.440411942,0,1999.04113769531
291,1,0,583,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",288727.2635,144974.0609,1,14084.68262,-7.737924099,0.188673988,2.64910388,0.026294708,0.143945515,-9,-8,1.000016093,30.35888672,6.083518028,35.51097488,23.48732376,6.929029465,35.47940826,583,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Patch Reef","Patch Reef",NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",280.971575206,5574.60856443141,280.92328058278,0.050393364365563,8318,129.768027244329,8317,19944.861724817,0,439912.148356564,325539.315453375,1907.07104492188
292,1,0.120561663285557,589,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",290570.0206,142922.4756,5,12791.83496,-8.415385246,0.046737283,0.642031789,-0.21900177,-0.063456826,-9,137,1.000008583,30.35190201,6.100019932,35.524189,23.67748451,6.912177563,35.68851852,589,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Aggregated Patch Reef","Aggregated Patch Reef-Shallow",NA,NA,NA,NA,"G_B_S_AP_SH","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef (Shallow)",397.120333338,8178.81433164218,397.075363639076,0.0485492575742761,8360,29.2795397085984,8361,239863.179864366,0,117098.740166184,428434.280790337,210.355346679688
293,1,0,590,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",290537.9556,142911.1784,1,12769.40918,-8.107433319,0.04457726,0.612548172,-0.151935577,0.014046971,-9,137,1.000008821,30.35163116,6.100224495,35.52436829,23.67561913,6.91207695,35.69029999,590,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Aggregated Patch Reef","Aggregated Patch Reef-Shallow",NA,NA,NA,NA,"G_B_S_AP_SH","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef (Shallow)",397.120333338,8178.81433164218,397.075363639076,0.0485492575742761,8360,29.2795397085984,8361,214650.461365237,0,123229.781826354,447515.844456202,236.21321105957
294,1,0,591,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",290457.394,143384.8095,1,13211.27148,-8.531997681,0.121320456,1.706558824,-0.028423309,0.013740537,-9,137,1.000001311,30.35480499,6.095801353,35.51771164,23.65553093,6.916172981,35.64356995,591,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Aggregated Patch Reef","Aggregated Patch Reef-Shallow",NA,NA,NA,NA,"G_B_S_AP_SH","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef (Shallow)",4102.77656917,162625.922578545,4100.57330897468,0.0252147581637496,8298,0,8336,168656.969323553,0,44644.3453246559,572095.199789148,294.142150878906
295,1,0,592,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",290475.5853,143368.3147,1,13197.48438,-8.799480438,0.066748045,0.930088878,-0.046878815,0.028780583,-9,64,1.000003099,30.35474014,6.095950127,35.51794815,23.65719414,6.916007519,35.64526749,592,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Aggregated Patch Reef","Aggregated Patch Reef-Shallow",NA,NA,NA,NA,"G_B_S_AP_SH","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef (Shallow)",4102.77656917,162625.922578545,4100.57330897468,0.0252147581637496,8298,0,8336,179828.837158872,0,43082.1918948564,562485.49878359,285
296,1,0,593,"HAE SCIU","SUBADULT",0,"ABSENCE",0,"REEF VISUAL CENSUS",290091.3313,144935.5945,1,14608.0127,-7.742099762,0.022451423,0.315397978,-0.068510056,-0.025224591,-9,64,1.000000954,30.36546326,6.082346439,35.51097488,23.59102058,6.927423477,35.50041199,593,"SE Florida NSU",NA,"Coral Reef and Colonized Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1733.5001119,60189.131828353,1733.2348643224,0.0287964755707929,8342,0,8364,251216.496346656,0,108823.289083019,425356.48174131,559.497497558594
